,Unnamed: 0,register_value,name, Salary in $ ,season_start,season_end,team,full_team_name
270,270,7967.0,Andrew Bynum," $13,700,000.00 ",2010.0,2011.0,LAL,Los Angeles Lakers
271,271,8366.0,Andrew Bynum," $14,900,000.00 ",2011.0,2012.0,LAL,Los Angeles Lakers
272,272,8822.0,Andrew Bynum," $16,889,000.00 ",2012.0,2013.0,PHI,Philadelphia 76ers
273,273,9253.0,Andrew Bynum," $6,000,000.00 ",2013.0,2014.0,CHI,Chicago Bulls
274,274,8367.0,Andrew Goudelock," $473,604.00 ",2011.0,2012.0,LAL,Los Angeles Lakers
275,275,10183.0,Andrew Goudelock," $200,600.00 ",2015.0,2016.0,HOU,Houston Rockets
276,276,10747.0,Andrew Harrison," $945,000.00 ",2016.0,2017.0,MEM,Memphis Grizzlies
277,277,11347.0,Andrew Harrison," $1,312,611.00 ",2017.0,2018.0,MEM,Memphis Grizzlies
278,278,8823.0,Andrew Nicholson," $1,418,160.00 ",2012.0,2013.0,ORL,Orlando Magic
279,279,9254.0,Andrew Nicholson," $1,482,000.00 ",2013.0,2014.0,ORL,Orlando Magic
280,280,9657.0,Andrew Nicholson," $1,545,840.00 ",2014.0,2015.0,ORL,Orlando Magic
281,281,10184.0,Andrew Nicholson," $2,380,594.00 ",2015.0,2016.0,ORL,Orlando Magic
282,282,10748.0,Andrew Nicholson," $6,088,993.00 ",2016.0,2017.0,NJN,Brooklyn Nets
283,283,11348.0,Andrew Nicholson," $2,844,429.00 ",2017.0,2018.0,POR,Portland Trail Blazers
284,284,9658.0,Andrew Wiggins," $5,510,640.00 ",2014.0,2015.0,MIN,Minnesota Timberwolves
285,285,10185.0,Andrew Wiggins," $5,758,680.00 ",2015.0,2016.0,MIN,Minnesota Timberwolves
286,286,10749.0,Andrew Wiggins," $6,006,600.00 ",2016.0,2017.0,MIN,Minnesota Timberwolves
287,287,11349.0,Andrew Wiggins," $7,574,322.00 ",2017.0,2018.0,MIN,Minnesota Timberwolves
288,288,6686.0,Andris Biedrins," $2,636,696.00 ",2007.0,2008.0,GSW,Golden State Warriors
289,289,7510.0,Andris Biedrins," $9,000,000.00 ",2009.0,2010.0,GSW,Golden State Warriors
290,290,7968.0,Andris Biedrins," $9,000,000.00 ",2010.0,2011.0,GSW,Golden State Warriors
291,291,8368.0,Andris Biedrins," $9,000,000.00 ",2011.0,2012.0,GSW,Golden State Warriors
292,292,8824.0,Andris Biedrins," $9,000,000.00 ",2012.0,2013.0,GSW,Golden State Warriors
293,293,9255.0,Andris Biedrins," $9,000,000.00 ",2013.0,2014.0,UTA,Utah Jazz
294,294,7969.0,Andy Rautins," $600,000.00 ",2010.0,2011.0,NYK,New York Knicks
295,295,8369.0,Andy Rautins," $788,872.00 ",2011.0,2012.0,DAL,Dallas Mavericks
296,296,6687.0,Anfernee Hardaway," $320,142.00 ",2007.0,2008.0,MIA,Miami Heat
297,297,6688.0,Antawn Jamison," $16,360,094.00 ",2007.0,2008.0,WAS,Washington Wizards
298,298,7088.0,Antawn Jamison," $9,923,285.00 ",2008.0,2009.0,WAS,Washington Wizards
299,299,7511.0,Antawn Jamison," $11,641,095.00 ",2009.0,2010.0,CLE,Cleveland Caveliers
300,300,7970.0,Antawn Jamison," $13,358,905.00 ",2010.0,2011.0,CLE,Cleveland Caveliers
301,301,8370.0,Antawn Jamison," $15,076,715.00 ",2011.0,2012.0,CLE,Cleveland Caveliers
302,302,8825.0,Antawn Jamison," $1,352,181.00 ",2012.0,2013.0,LAL,Los Angeles Lakers
303,303,9256.0,Antawn Jamison," $1,399,507.00 ",2013.0,2014.0,LAC,Los Angeles Clippers
304,304,11350.0,Ante Zizic," $1,645,200.00 ",2017.0,2018.0,CLE,Cleveland Caveliers
305,305,9257.0,Anthony Bennett," $5,324,280.00 ",2013.0,2014.0,CLE,Cleveland Caveliers
306,306,9659.0,Anthony Bennett," $5,563,920.00 ",2014.0,2015.0,MIN,Minnesota Timberwolves
307,307,10186.0,Anthony Bennett," $3,650,000.00 ",2015.0,2016.0,MIN,Minnesota Timberwolves
308,308,10187.0,Anthony Bennett," $947,276.00 ",2015.0,2016.0,TOR,Toronto Raptors 
309,309,10750.0,Anthony Bennett," $1,015,696.00 ",2016.0,2017.0,NJN,Brooklyn Nets
310,310,10188.0,Anthony Brown," $700,000.00 ",2015.0,2016.0,LAL,Los Angeles Lakers
311,311,10751.0,Anthony Brown," $874,636.00 ",2016.0,2017.0,LAL,Los Angeles Lakers
312,312,10752.0,Anthony Brown," $108,043.00 ",2016.0,2017.0,NOH,New Orleans Pelicans
313,313,10753.0,Anthony Brown," $51,449.00 ",2016.0,2017.0,ORL,Orlando Magic
314,314,6689.0,Anthony Carter," $1,103,225.00 ",2007.0,2008.0,DEN,Denver Nuggets
315,315,7089.0,Anthony Carter," $1,147,533.00 ",2008.0,2009.0,DEN,Denver Nuggets
316,316,7512.0,Anthony Carter," $1,306,455.00 ",2009.0,2010.0,DEN,Denver Nuggets
317,317,7971.0,Anthony Carter," $1,352,181.00 ",2010.0,2011.0,NYK,New York Knicks
318,318,8371.0,Anthony Carter," $1,352,181.00 ",2011.0,2012.0,TOR,Toronto Raptors 
319,319,8826.0,Anthony Davis," $5,144,280.00 ",2012.0,2013.0,NOH,New Orleans Pelicans
320,320,9258.0,Anthony Davis," $5,375,760.00 ",2013.0,2014.0,NOH,New Orleans Pelicans
321,321,9660.0,Anthony Davis," $5,607,240.00 ",2014.0,2015.0,NOH,New Orleans Pelicans
322,322,10189.0,Anthony Davis," $7,070,730.00 ",2015.0,2016.0,NOH,New Orleans Pelicans
323,323,10754.0,Anthony Davis," $22,116,750.00 ",2016.0,2017.0,NOH,New Orleans Pelicans
324,324,11351.0,Anthony Davis," $23,775,506.00 ",2017.0,2018.0,NOH,New Orleans Pelicans
325,325,7090.0,Anthony Johnson," $1,910,000.00 ",2008.0,2009.0,ORL,Orlando Magic
326,326,7513.0,Anthony Johnson," $2,160,000.00 ",2009.0,2010.0,ORL,Orlando Magic
327,327,7514.0,Anthony Morrow," $736,420.00 ",2009.0,2010.0,GSW,Golden State Warriors
328,328,7972.0,Anthony Morrow," $4,000,000.00 ",2010.0,2011.0,NJN,Brooklyn Nets
329,329,8372.0,Anthony Morrow," $4,000,000.00 ",2011.0,2012.0,NJN,Brooklyn Nets
330,330,8827.0,Anthony Morrow," $4,000,000.00 ",2012.0,2013.0,DAL,Dallas Mavericks
331,331,9259.0,Anthony Morrow," $1,027,424.00 ",2013.0,2014.0,NOH,New Orleans Pelicans
332,332,9661.0,Anthony Morrow," $3,200,000.00 ",2014.0,2015.0,OKC,Oklahoma City Thunder
333,333,10190.0,Anthony Morrow," $3,344,000.00 ",2015.0,2016.0,OKC,Oklahoma City Thunder
334,334,10755.0,Anthony Morrow," $3,488,000.00 ",2016.0,2017.0,CHI,Chicago Bulls
335,335,6690.0,Anthony Parker," $4,350,000.00 ",2007.0,2008.0,TOR,Toronto Raptors 
336,336,7091.0,Anthony Parker," $4,550,000.00 ",2008.0,2009.0,TOR,Toronto Raptors 
337,337,7515.0,Anthony Parker," $2,644,230.00 ",2009.0,2010.0,CLE,Cleveland Caveliers
338,338,7973.0,Anthony Parker," $2,855,700.00 ",2010.0,2011.0,CLE,Cleveland Caveliers
339,339,8373.0,Anthony Parker," $2,250,000.00 ",2011.0,2012.0,CLE,Cleveland Caveliers
340,340,7516.0,Anthony Randolph," $1,837,560.00 ",2009.0,2010.0,GSW,Golden State Warriors
341,341,7974.0,Anthony Randolph," $1,965,720.00 ",2010.0,2011.0,MIN,Minnesota Timberwolves
342,342,8374.0,Anthony Randolph," $2,911,231.00 ",2011.0,2012.0,MIN,Minnesota Timberwolves
343,343,8828.0,Anthony Randolph," $1,674,641.00 ",2012.0,2013.0,DEN,Denver Nuggets
344,344,9260.0,Anthony Randolph," $1,750,000.00 ",2013.0,2014.0,DEN,Denver Nuggets
345,345,9662.0,Anthony Randolph," $1,825,359.00 ",2014.0,2015.0,ORL,Orlando Magic
346,346,7092.0,Anthony Roberson," $797,581.00 ",2008.0,2009.0,CHI,Chicago Bulls
347,347,7093.0,Anthony Tolliver," $187,248.00 ",2008.0,2009.0,SAS,San Antonio Spurs
348,348,7094.0,Anthony Tolliver," $26,007.00 ",2008.0,2009.0,NOH,New Orleans Pelicans
349,349,7517.0,Anthony Tolliver," $359,546.00 ",2009.0,2010.0,GSW,Golden State Warriors
350,350,7518.0,Anthony Tolliver," $51,983.00 ",2009.0,2010.0,POR,Portland Trail Blazers
351,351,7975.0,Anthony Tolliver," $2,200,000.00 ",2010.0,2011.0,MIN,Minnesota Timberwolves
352,352,8375.0,Anthony Tolliver," $2,050,000.00 ",2011.0,2012.0,MIN,Minnesota Timberwolves
353,353,8829.0,Anthony Tolliver," $915,852.00 ",2012.0,2013.0,ATL,Atlanta Hawks
354,354,9663.0,Anthony Tolliver," $3,000,000.00 ",2014.0,2015.0,DET,Detroit Pistons
355,355,10191.0,Anthony Tolliver," $3,000,000.00 ",2015.0,2016.0,DET,Detroit Pistons
356,356,10756.0,Anthony Tolliver," $8,000,000.00 ",2016.0,2017.0,SAC,Sacramento Kings
357,357,11352.0,Anthony Tolliver," $3,290,000.00 ",2017.0,2018.0,DET,Detroit Pistons
358,358,11353.0,Anthony Tolliver," $2,000,000.00 ",2017.0,2018.0,SAC,Sacramento Kings
359,359,6691.0,Antoine Walker," $8,329,640.00 ",2007.0,2008.0,MIN,Minnesota Timberwolves
360,360,7095.0,Antoine Walker," $8,854,475.00 ",2008.0,2009.0,MEM,Memphis Grizzlies
361,361,6692.0,Antoine Wright," $1,680,600.00 ",2007.0,2008.0,DAL,Dallas Mavericks
362,362,7096.0,Antoine Wright," $1,800,000.00 ",2008.0,2009.0,DAL,Dallas Mavericks
363,363,7519.0,Antoine Wright," $2,110,550.00 ",2009.0,2010.0,TOR,Toronto Raptors 
364,364,7976.0,Antoine Wright," $992,680.00 ",2010.0,2011.0,SAC,Sacramento Kings
365,365,6693.0,Antonio Daniels," $5,800,000.00 ",2007.0,2008.0,WAS,Washington Wizards
366,366,7097.0,Antonio Daniels," $6,200,000.00 ",2008.0,2009.0,NOH,New Orleans Pelicans
367,367,7520.0,Antonio Daniels," $5,863,580.00 ",2009.0,2010.0,MIN,Minnesota Timberwolves
368,368,6694.0,Antonio McDyess," $6,373,900.00 ",2007.0,2008.0,DET,Detroit Pistons
369,369,7098.0,Antonio McDyess," $3,000,000.00 ",2008.0,2009.0,DEN,Denver Nuggets
370,370,7099.0,Antonio McDyess," $950,419.00 ",2008.0,2009.0,DET,Detroit Pistons
371,371,7521.0,Antonio McDyess," $4,500,000.00 ",2009.0,2010.0,SAS,San Antonio Spurs
372,372,7522.0,Antonio McDyess," $3,000,000.00 ",2009.0,2010.0,DEN,Denver Nuggets
373,373,7977.0,Antonio McDyess," $4,860,000.00 ",2010.0,2011.0,SAS,San Antonio Spurs
374,374,8376.0,Antonio McDyess," $2,640,000.00 ",2011.0,2012.0,SAS,San Antonio Spurs
375,375,9261.0,Archie Goodwin," $1,064,400.00 ",2013.0,2014.0,PHO,Phoenix Suns
376,376,9664.0,Archie Goodwin," $1,112,280.00 ",2014.0,2015.0,PHO,Phoenix Suns
377,377,10192.0,Archie Goodwin," $1,160,160.00 ",2015.0,2016.0,PHO,Phoenix Suns
378,378,10757.0,Archie Goodwin," $2,094,089.00 ",2016.0,2017.0,PHO,Phoenix Suns
379,379,10758.0,Archie Goodwin," $194,494.00 ",2016.0,2017.0,NJN,Brooklyn Nets
380,380,10759.0,Archie Goodwin," $95,600.00 ",2016.0,2017.0,NOH,New Orleans Pelicans
381,381,9665.0,Arinze Onuaku," $43,226.00 ",2014.0,2015.0,MIN,Minnesota Timberwolves
382,382,10760.0,Arinze Onuaku," $440,078.00 ",2016.0,2017.0,ORL,Orlando Magic
383,383,7978.0,Armon Johnson," $473,604.00 ",2010.0,2011.0,POR,Portland Trail Blazers
384,384,8377.0,Armon Johnson," $762,195.00 ",2011.0,2012.0,POR,Portland Trail Blazers
385,385,8830.0,Arnett Moultrie," $1,042,320.00 ",2012.0,2013.0,PHI,Philadelphia 76ers
386,386,9262.0,Arnett Moultrie," $1,089,240.00 ",2013.0,2014.0,PHI,Philadelphia 76ers
387,387,9666.0,Arnett Moultrie," $1,136,160.00 ",2014.0,2015.0,NYK,New York Knicks
388,388,8831.0,Aron Baynes," $401,170.00 ",2012.0,2013.0,SAS,San Antonio Spurs
389,389,9263.0,Aron Baynes," $788,872.00 ",2013.0,2014.0,SAS,San Antonio Spurs
390,390,9667.0,Aron Baynes," $2,077,000.00 ",2014.0,2015.0,SAS,San Antonio Spurs
391,391,10193.0,Aron Baynes," $6,500,000.00 ",2015.0,2016.0,DET,Detroit Pistons
392,392,10761.0,Aron Baynes," $6,500,000.00 ",2016.0,2017.0,DET,Detroit Pistons
393,393,11354.0,Aron Baynes," $4,328,000.00 ",2017.0,2018.0,BOS,Boston Celtic
394,394,6695.0,Arron Afflalo," $944,520.00 ",2007.0,2008.0,DET,Detroit Pistons
395,395,7100.0,Arron Afflalo," $1,015,440.00 ",2008.0,2009.0,DET,Detroit Pistons
396,396,7523.0,Arron Afflalo," $1,086,240.00 ",2009.0,2010.0,DEN,Denver Nuggets
397,397,7979.0,Arron Afflalo," $1,959,577.00 ",2010.0,2011.0,DEN,Denver Nuggets
398,398,8378.0,Arron Afflalo," $7,562,500.00 ",2011.0,2012.0,DEN,Denver Nuggets
399,399,8832.0,Arron Afflalo," $7,750,000.00 ",2012.0,2013.0,ORL,Orlando Magic
400,400,9264.0,Arron Afflalo," $7,312,500.00 ",2013.0,2014.0,ORL,Orlando Magic
401,401,9668.0,Arron Afflalo," $7,750,000.00 ",2014.0,2015.0,POR,Portland Trail Blazers
402,402,10194.0,Arron Afflalo," $8,000,000.00 ",2015.0,2016.0,NYK,New York Knicks
403,403,10762.0,Arron Afflalo," $12,500,000.00 ",2016.0,2017.0,SAC,Sacramento Kings
404,404,11355.0,Arron Afflalo," $2,328,652.00 ",2017.0,2018.0,ORL,Orlando Magic
405,405,11356.0,Arron Afflalo," $1,500,000.00 ",2017.0,2018.0,SAC,Sacramento Kings
406,406,6696.0,Arvydas Macijauskas," $500,000.00 ",2007.0,2008.0,NOH,New Orleans Pelicans
407,407,6697.0,Austin Croshere," $1,219,590.00 ",2007.0,2008.0,GSW,Golden State Warriors
408,408,7101.0,Austin Croshere," $527,185.00 ",2008.0,2009.0,MIL,Milwaukee Bucks
409,409,7102.0,Austin Croshere," $74,251.00 ",2008.0,2009.0,SAS,San Antonio Spurs
410,410,7524.0,Austin Daye," $1,677,840.00 ",2009.0,2010.0,DET,Detroit Pistons
411,411,8379.0,Austin Daye," $1,929,600.00 ",2011.0,2012.0,DET,Detroit Pistons
412,412,8833.0,Austin Daye," $2,958,077.00 ",2012.0,2013.0,MEM,Memphis Grizzlies
413,413,9265.0,Austin Daye," $947,907.00 ",2013.0,2014.0,TOR,Toronto Raptors 
414,414,9669.0,Austin Daye," $1,063,384.00 ",2014.0,2015.0,SAS,San Antonio Spurs
415,415,9670.0,Austin Daye," $125,104.00 ",2014.0,2015.0,ATL,Atlanta Hawks
416,416,8834.0,Austin Rivers," $2,238,360.00 ",2012.0,2013.0,NOH,New Orleans Pelicans
417,417,9266.0,Austin Rivers," $2,339,040.00 ",2013.0,2014.0,NOH,New Orleans Pelicans
418,418,9671.0,Austin Rivers," $2,439,840.00 ",2014.0,2015.0,LAC,Los Angeles Clippers
419,419,10195.0,Austin Rivers," $3,100,000.00 ",2015.0,2016.0,LAC,Los Angeles Clippers
420,420,10763.0,Austin Rivers," $11,000,000.00 ",2016.0,2017.0,LAC,Los Angeles Clippers
421,421,11357.0,Austin Rivers," $11,825,000.00 ",2017.0,2018.0,LAC,Los Angeles Clippers
422,422,7980.0,Avery Bradley," $1,418,160.00 ",2010.0,2011.0,BOS,Boston Celtic
423,423,8380.0,Avery Bradley," $1,524,480.00 ",2011.0,2012.0,BOS,Boston Celtic
424,424,9267.0,Avery Bradley," $2,511,432.00 ",2013.0,2014.0,BOS,Boston Celtic
425,425,9672.0,Avery Bradley," $7,191,011.00 ",2014.0,2015.0,BOS,Boston Celtic
426,426,10196.0,Avery Bradley," $7,730,337.00 ",2015.0,2016.0,BOS,Boston Celtic
427,427,10764.0,Avery Bradley," $8,269,663.00 ",2016.0,2017.0,BOS,Boston Celtic
428,428,11358.0,Avery Bradley," $8,808,989.00 ",2017.0,2018.0,DET,Detroit Pistons
429,429,6698.0,Awvee Storey," $711,517.00 ",2007.0,2008.0,MIL,Milwaukee Bucks
430,430,10197.0,Axel Toupane," $123,552.00 ",2015.0,2016.0,DEN,Denver Nuggets
431,431,10198.0,Axel Toupane," $25,000.00 ",2015.0,2016.0,TOR,Toronto Raptors 
432,432,10765.0,Axel Toupane," $51,449.00 ",2016.0,2017.0,MIL,Milwaukee Bucks
433,433,10766.0,Axel Toupane," $20,580.00 ",2016.0,2017.0,NOH,New Orleans Pelicans
434,434,11359.0,Axel Toupane," $25,000.00 ",2017.0,2018.0,NOH,New Orleans Pelicans
435,435,11360.0,Bam Adebayo," $2,490,360.00 ",2017.0,2018.0,MIA,Miami Heat
436,436,6699.0,Baron Davis," $16,440,000.00 ",2007.0,2008.0,GSW,Golden State Warriors
437,437,7103.0,Baron Davis," $11,250,000.00 ",2008.0,2009.0,LAC,Los Angeles Clippers
438,438,7525.0,Baron Davis," $12,150,000.00 ",2009.0,2010.0,LAC,Los Angeles Clippers
439,439,7981.0,Baron Davis," $13,000,000.00 ",2010.0,2011.0,CLE,Cleveland Caveliers
440,440,8381.0,Baron Davis," $13,900,000.00 ",2011.0,2012.0,CLE,Cleveland Caveliers
441,441,8382.0,Baron Davis," $1,352,181.00 ",2011.0,2012.0,NYK,New York Knicks
442,442,8835.0,Baron Davis," $14,850,000.00 ",2012.0,2013.0,CLE,Cleveland Caveliers
443,443,10767.0,Beau Beech," $45,000.00 ",2016.0,2017.0,NJN,Brooklyn Nets
444,444,10768.0,Ben Bentil," $250,000.00 ",2016.0,2017.0,BOS,Boston Celtic
445,445,10769.0,Ben Bentil," $50,000.00 ",2016.0,2017.0,IND,Indiana Pacers
446,446,10770.0,Ben Bentil," $31,969.00 ",2016.0,2017.0,DAL,Dallas Mavericks
447,447,6700.0,Ben Gordon," $4,881,669.00 ",2007.0,2008.0,CHI,Chicago Bulls
448,448,7104.0,Ben Gordon," $6,404,750.00 ",2008.0,2009.0,CHI,Chicago Bulls
449,449,7526.0,Ben Gordon," $10,000,000.00 ",2009.0,2010.0,DET,Detroit Pistons
450,450,8383.0,Ben Gordon," $11,600,000.00 ",2011.0,2012.0,DET,Detroit Pistons
451,451,9673.0,Ben Gordon," $4,500,000.00 ",2014.0,2015.0,ORL,Orlando Magic
452,452,8836.0,Ben Hansbrough," $473,604.00 ",2012.0,2013.0,IND,Indiana Pacers
453,453,9268.0,Ben McLemore," $2,895,960.00 ",2013.0,2014.0,SAC,Sacramento Kings
454,454,9674.0,Ben McLemore," $3,026,280.00 ",2014.0,2015.0,SAC,Sacramento Kings
455,455,10199.0,Ben McLemore," $3,156,600.00 ",2015.0,2016.0,SAC,Sacramento Kings
456,456,10771.0,Ben McLemore," $4,008,882.00 ",2016.0,2017.0,SAC,Sacramento Kings
457,457,11361.0,Ben McLemore," $5,200,000.00 ",2017.0,2018.0,MEM,Memphis Grizzlies
458,458,10772.0,Ben Simmons," $5,903,160.00 ",2016.0,2017.0,PHI,Philadelphia 76ers
459,459,11362.0,Ben Simmons," $6,168,840.00 ",2017.0,2018.0,PHI,Philadelphia 76ers
460,460,7982.0,Ben Uzoh," $473,604.00 ",2010.0,2011.0,NJN,Brooklyn Nets
461,461,8384.0,Ben Uzoh," $61,433.00 ",2011.0,2012.0,CLE,Cleveland Caveliers
462,462,6701.0,Ben Wallace," $15,500,000.00 ",2007.0,2008.0,CLE,Cleveland Caveliers
463,463,7105.0,Ben Wallace," $14,500,000.00 ",2008.0,2009.0,CLE,Cleveland Caveliers
464,464,7527.0,Ben Wallace," $1,306,445.00 ",2009.0,2010.0,DET,Detroit Pistons
465,465,8385.0,Ben Wallace," $2,246,400.00 ",2011.0,2012.0,DET,Detroit Pistons
466,466,6702.0,Beno Udrih," $1,747,096.00 ",2007.0,2008.0,MIN,Minnesota Timberwolves
467,467,7106.0,Beno Udrih," $5,585,000.00 ",2008.0,2009.0,SAC,Sacramento Kings
468,468,7528.0,Beno Udrih," $6,031,800.00 ",2009.0,2010.0,SAC,Sacramento Kings
469,469,7983.0,Beno Udrih," $6,478,600.00 ",2010.0,2011.0,SAC,Sacramento Kings
470,470,8386.0,Beno Udrih," $6,925,400.00 ",2011.0,2012.0,MIL,Milwaukee Bucks
471,471,8837.0,Beno Udrih," $7,372,000.00 ",2012.0,2013.0,ORL,Orlando Magic
472,472,9269.0,Beno Udrih," $1,272,279.00 ",2013.0,2014.0,NYK,New York Knicks
473,473,9675.0,Beno Udrih," $2,077,000.00 ",2014.0,2015.0,MEM,Memphis Grizzlies
474,474,10200.0,Beno Udrih," $2,170,465.00 ",2015.0,2016.0,MIA,Miami Heat
475,475,10773.0,Beno Udrih," $1,551,659.00 ",2016.0,2017.0,DET,Detroit Pistons
476,476,11363.0,Beno Udrih," $25,000.00 ",2017.0,2018.0,DET,Detroit Pistons
477,477,8838.0,Bernard James," $473,604.00 ",2012.0,2013.0,DAL,Dallas Mavericks
478,478,9270.0,Bernard James," $788,872.00 ",2013.0,2014.0,DAL,Dallas Mavericks
479,479,9676.0,Bernard James," $915,243.00 ",2014.0,2015.0,DAL,Dallas Mavericks
480,480,9677.0,Bernard James," $236,866.00 ",2014.0,2015.0,DAL,Dallas Mavericks
481,481,6703.0,Bernard Robinson," $1,080,000.00 ",2007.0,2008.0,NOH,New Orleans Pelicans
482,482,7107.0,Bill Walker," $542,114.00 ",2008.0,2009.0,BOS,Boston Celtic
483,483,7529.0,Bill Walker," $736,420.00 ",2009.0,2010.0,NYK,New York Knicks
484,484,7984.0,Bill Walker," $854,389.00 ",2010.0,2011.0,NYK,New York Knicks
485,485,6704.0,Billy Thomas," $510,529.00 ",2007.0,2008.0,NJN,Brooklyn Nets
486,486,6705.0,Billy Thomas," $264,897.00 ",2007.0,2008.0,CLE,Cleveland Caveliers
487,487,10201.0,Bismack Biyombo," $3,000,000.00 ",2015.0,2016.0,TOR,Toronto Raptors 
488,488,10774.0,Bismack Biyombo," $17,000,000.00 ",2016.0,2017.0,ORL,Orlando Magic
489,489,11364.0,Bismack Biyombo," $17,000,000.00 ",2017.0,2018.0,ORL,Orlando Magic
490,490,7108.0,Blake Ahearn," $125,562.00 ",2008.0,2009.0,SAS,San Antonio Spurs
491,491,7530.0,Blake Griffin," $4,983,480.00 ",2009.0,2010.0,LAC,Los Angeles Clippers
492,492,7985.0,Blake Griffin," $5,357,280.00 ",2010.0,2011.0,LAC,Los Angeles Clippers
493,493,8387.0,Blake Griffin," $5,731,080.00 ",2011.0,2012.0,LAC,Los Angeles Clippers
494,494,8839.0,Blake Griffin," $7,226,892.00 ",2012.0,2013.0,LAC,Los Angeles Clippers
495,495,9271.0,Blake Griffin," $16,441,500.00 ",2013.0,2014.0,LAC,Los Angeles Clippers
496,496,9678.0,Blake Griffin," $17,674,612.00 ",2014.0,2015.0,LAC,Los Angeles Clippers
497,497,10202.0,Blake Griffin," $18,907,725.00 ",2015.0,2016.0,LAC,Los Angeles Clippers
498,498,10775.0,Blake Griffin," $20,140,838.00 ",2016.0,2017.0,LAC,Los Angeles Clippers
499,499,11365.0,Blake Griffin," $29,512,900.00 ",2017.0,2018.0,LAC,Los Angeles Clippers
500,500,6706.0,Bo Outlaw," $160,071.00 ",2007.0,2008.0,ORL,Orlando Magic
501,501,10203.0,Boban Marjanovic," $1,200,000.00 ",2015.0,2016.0,SAS,San Antonio Spurs
502,502,10776.0,Boban Marjanovic," $7,000,000.00 ",2016.0,2017.0,DET,Detroit Pistons
503,503,11366.0,Boban Marjanovic," $7,000,000.00 ",2017.0,2018.0,DET,Detroit Pistons
504,504,7109.0,Bobby Brown," $442,114.00 ",2008.0,2009.0,MIN,Minnesota Timberwolves
505,505,7531.0,Bobby Brown," $736,420.00 ",2009.0,2010.0,LAC,Los Angeles Clippers
506,506,10777.0,Bobby Brown," $934,293.00 ",2016.0,2017.0,HOU,Houston Rockets
507,507,11367.0,Bobby Brown," $1,524,305.00 ",2017.0,2018.0,HOU,Houston Rockets
508,508,7110.0,Bobby Jackson," $6,487,888.00 ",2008.0,2009.0,SAC,Sacramento Kings
509,509,6707.0,Bobby Jones," $687,456.00 ",2007.0,2008.0,DEN,Denver Nuggets
510,510,6708.0,Bobby Jones," $85,932.00 ",2007.0,2008.0,MEM,Memphis Grizzlies
511,511,10204.0,Bobby Portis," $1,391,160.00 ",2015.0,2016.0,CHI,Chicago Bulls
512,512,10778.0,Bobby Portis," $1,453,680.00 ",2016.0,2017.0,CHI,Chicago Bulls
513,513,11368.0,Bobby Portis," $1,516,320.00 ",2017.0,2018.0,CHI,Chicago Bulls
514,514,6709.0,Bobby Simmons," $9,280,000.00 ",2007.0,2008.0,MIL,Milwaukee Bucks
515,515,7111.0,Bobby Simmons," $10,602,667.00 ",2008.0,2009.0,NJN,Brooklyn Nets
516,516,7532.0,Bobby Simmons," $10,560,000.00 ",2009.0,2010.0,NJN,Brooklyn Nets
517,517,7986.0,Bobby Simmons," $71,951.00 ",2010.0,2011.0,SAS,San Antonio Spurs
518,518,8388.0,Bobby Simmons," $594,836.00 ",2011.0,2012.0,LAC,Los Angeles Clippers
519,519,11369.0,Bogdan Bogdanovic," $9,470,614.00 ",2017.0,2018.0,SAC,Sacramento Kings
520,520,9679.0,Bojan Bogdanovic," $3,278,000.00 ",2014.0,2015.0,NJN,Brooklyn Nets
521,521,10205.0,Bojan Bogdanovic," $3,425,510.00 ",2015.0,2016.0,NJN,Brooklyn Nets
522,522,10779.0,Bojan Bogdanovic," $3,730,653.00 ",2016.0,2017.0,WAS,Washington Wizards
523,523,11370.0,Bojan Bogdanovic," $10,500,000.00 ",2017.0,2018.0,IND,Indiana Pacers
524,524,6710.0,Bonzi Wells," $2,284,200.00 ",2007.0,2008.0,NOH,New Orleans Pelicans
525,525,6711.0,Boris Diaw," $9,000,000.00 ",2007.0,2008.0,PHO,Phoenix Suns
526,526,8840.0,Boris Diaw," $4,500,000.00 ",2012.0,2013.0,SAS,San Antonio Spurs
527,527,9272.0,Boris Diaw," $4,702,500.00 ",2013.0,2014.0,SAS,San Antonio Spurs
528,528,9680.0,Boris Diaw," $7,500,000.00 ",2014.0,2015.0,SAS,San Antonio Spurs
529,529,10206.0,Boris Diaw," $7,000,000.00 ",2015.0,2016.0,SAS,San Antonio Spurs
530,530,10780.0,Boris Diaw," $7,000,000.00 ",2016.0,2017.0,UTA,Utah Jazz
531,531,6712.0,Bostjan Nachbar," $2,500,000.00 ",2007.0,2008.0,NJN,Brooklyn Nets
532,532,7112.0,Brad Miller," $11,375,000.00 ",2008.0,2009.0,CHI,Chicago Bulls
533,533,7533.0,Brad Miller," $12,250,000.00 ",2009.0,2010.0,CHI,Chicago Bulls
534,534,7987.0,Brad Miller," $4,400,000.00 ",2010.0,2011.0,HOU,Houston Rockets
535,535,8389.0,Brad Miller," $4,752,000.00 ",2011.0,2012.0,MIN,Minnesota Timberwolves
536,536,8841.0,Brad Miller," $848,000.00 ",2012.0,2013.0,PHO,Phoenix Suns
537,537,8842.0,Bradley Beal," $4,133,280.00 ",2012.0,2013.0,WAS,Washington Wizards
538,538,9273.0,Bradley Beal," $4,319,280.00 ",2013.0,2014.0,WAS,Washington Wizards
